timestamp,length,highest_layer,src_port,dst_port,protocol,ttl,tcp_flags,payload_length,label
43.157788,295,Raw,Well-known,Registered,6.0,64.0,PA,229.0,normal
43.157788,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
43.161232,1210,Raw,Registered,Well-known,6.0,64.0,PA,1144.0,normal
43.175432,295,Raw,Well-known,Registered,6.0,64.0,PA,229.0,normal
43.226402,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
43.77535,60,Padding,Registered,Well-known,6.0,64.0,A,6.0,normal
43.77535,60,Padding,Dynamic_Private,Well-known,6.0,64.0,A,6.0,normal
43.77535,60,Padding,Registered,Well-known,6.0,64.0,A,6.0,normal
43.777463,54,TCP,Well-known,Registered,6.0,63.0,A,0.0,normal
43.777535,54,TCP,Well-known,Dynamic_Private,6.0,63.0,A,0.0,normal
43.777599,54,TCP,Well-known,Registered,6.0,63.0,A,0.0,normal
44.068312,1259,Raw,Registered,Well-known,6.0,64.0,PA,1193.0,normal
44.073455,1292,Raw,Well-known,Registered,6.0,64.0,PA,1226.0,normal
44.0744,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
44.076305,71,Raw,Well-known,Registered,6.0,64.0,PA,5.0,normal
44.076736,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
44.168948,1215,Raw,Registered,Well-known,6.0,64.0,PA,1149.0,normal
44.176645,290,Raw,Well-known,Registered,6.0,64.0,PA,224.0,normal
44.176645,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
44.18064,71,Raw,Well-known,Registered,6.0,64.0,PA,5.0,normal
44.181278,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
44.187319,1210,Raw,Registered,Well-known,6.0,64.0,PA,1144.0,normal
44.191432,295,Raw,Well-known,Registered,6.0,64.0,PA,229.0,normal
44.236059,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
45.092861,1259,Raw,Registered,Well-known,6.0,64.0,PA,1193.0,normal
45.095077,1295,Raw,Well-known,Registered,6.0,64.0,PA,1229.0,normal
45.096352,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
45.19423,1215,Raw,Registered,Well-known,6.0,64.0,PA,1149.0,normal
45.203594,295,Raw,Well-known,Registered,6.0,64.0,PA,229.0,normal
45.203594,1210,Raw,Registered,Well-known,6.0,64.0,PA,1144.0,normal
45.203594,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
45.215826,295,Raw,Well-known,Registered,6.0,64.0,PA,229.0,normal
45.216218,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
45.568038,60,Padding,Dynamic_Private,Dynamic_Private,,,,,normal
45.56865,42,ARP,Dynamic_Private,Dynamic_Private,,,,,normal
45.824455,60,Padding,Registered,Well-known,6.0,64.0,A,6.0,normal
45.825393,54,TCP,Well-known,Registered,6.0,63.0,A,0.0,normal
46.110863,1259,Raw,Registered,Well-known,6.0,64.0,PA,1193.0,normal
46.116946,1290,Raw,Well-known,Registered,6.0,64.0,PA,1224.0,normal
46.118076,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
46.119512,71,Raw,Well-known,Registered,6.0,64.0,PA,5.0,normal
46.119836,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
46.212966,1215,Raw,Registered,Well-known,6.0,64.0,PA,1149.0,normal
46.218744,290,Raw,Well-known,Registered,6.0,64.0,PA,224.0,normal
46.21945,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
46.221969,71,Raw,Well-known,Registered,6.0,64.0,PA,5.0,normal
46.230828,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
46.236944,1210,Raw,Registered,Well-known,6.0,64.0,PA,1144.0,normal
46.251594,295,Raw,Well-known,Registered,6.0,64.0,PA,229.0,normal
46.302007,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
46.364631,269,Raw,Dynamic_Private,Well-known,17.0,64.0,,227.0,normal
46.387777,123,Raw,Dynamic_Private,Well-known,17.0,64.0,,81.0,normal
46.403626,128,Raw,Dynamic_Private,Well-known,17.0,64.0,,86.0,normal
46.570172,242,Raw,Dynamic_Private,Well-known,17.0,64.0,,200.0,normal
46.57207,212,Raw,Dynamic_Private,Well-known,17.0,64.0,,170.0,normal
46.696463,74,TCP,Registered,Well-known,6.0,64.0,S,0.0,normal
46.839532,58,TCP,Well-known,Registered,6.0,63.0,SA,0.0,normal
46.840403,60,Padding,Registered,Well-known,6.0,64.0,A,6.0,normal
46.854633,890,Raw,Registered,Well-known,6.0,64.0,PA,836.0,normal
46.855382,54,TCP,Well-known,Registered,6.0,63.0,A,0.0,normal
46.920978,163,Raw,Dynamic_Private,Well-known,17.0,64.0,,121.0,normal
