timestamp,length,highest_layer,src_port,dst_port,protocol,ttl,tcp_flags,payload_length,label
91.762673,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.762673,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.762684,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.762684,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.762684,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.762684,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.762684,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.762684,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.762684,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.762685,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.762696,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.762696,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.762696,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.762696,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.762696,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.762696,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.762696,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.762696,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.762714,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.762714,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.762714,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.762714,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.762714,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.762714,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.763013,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.763013,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.763013,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.763013,429,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.763013,1514,Raw,Registered,Well-known,17.0,64.0,,1472.0,attack
91.763013,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.763014,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.763014,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.763024,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.763024,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.763024,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.763611,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.763611,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.763611,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.763612,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.763612,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.763612,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.763612,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.763612,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.763624,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.763624,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.763624,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.763625,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.763625,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.763625,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.763625,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.763625,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.763638,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.763638,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.763638,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.763638,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.763639,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.763639,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.763646,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.7991,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.7991,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.799101,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.799101,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.799101,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.799101,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.799101,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.799101,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.799109,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.799109,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.799109,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.799109,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.799109,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.799109,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.799109,429,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.799109,1514,Raw,Registered,Well-known,17.0,64.0,,1472.0,attack
91.799116,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.799116,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.799116,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.799116,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.799116,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.799116,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.799116,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.799116,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.799123,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.799123,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.799123,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
91.799123,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
