timestamp,length,highest_layer,src_port,dst_port,protocol,ttl,tcp_flags,payload_length,label
119.769601,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769601,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769601,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769601,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769601,429,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769612,1514,Raw,Registered,Well-known,17.0,64.0,,1472.0,attack
119.769612,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769612,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769612,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769612,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769612,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769612,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769612,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769623,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769623,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769623,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769623,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769623,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769623,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769623,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769623,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769638,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769639,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769639,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769639,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769639,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769639,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769639,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769639,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.76965,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.76965,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.76965,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.76965,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.76965,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.76965,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.76965,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.76965,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769662,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769662,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769662,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769662,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769662,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769662,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769662,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769662,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769673,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769673,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769673,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769673,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769673,429,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769673,1514,Raw,Registered,Well-known,17.0,64.0,,1472.0,attack
119.769673,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769673,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769684,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769684,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769684,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769684,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769684,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769684,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769684,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769684,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769695,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769695,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769695,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769696,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769696,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769696,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769696,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769696,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769707,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769707,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769707,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769707,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769708,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769708,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769708,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769708,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769719,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769719,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769719,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769719,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769719,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769719,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769719,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769719,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769736,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769736,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769736,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769736,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769737,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769737,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769737,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769737,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769748,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769748,429,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769748,1514,Raw,Registered,Well-known,17.0,64.0,,1472.0,attack
119.769748,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769748,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769748,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769748,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769748,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769759,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769759,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769759,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769759,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769759,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769759,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769759,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769759,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.76977,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.76977,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.76977,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769771,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769771,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769771,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769771,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769771,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769782,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769782,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769782,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769782,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769782,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769782,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769782,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769782,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769793,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769793,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769793,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769793,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769794,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769794,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769794,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769794,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769804,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769804,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769804,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769804,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769804,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769804,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769804,429,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769804,1514,Raw,Registered,Well-known,17.0,64.0,,1472.0,attack
119.769816,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769816,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769816,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769816,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769816,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769816,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769816,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769816,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769832,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
119.769832,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
