timestamp,length,highest_layer,src_port,dst_port,protocol,ttl,tcp_flags,payload_length,label
152.64627,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
152.64834,71,Raw,Well-known,Registered,6.0,64.0,PA,5.0,normal
152.649158,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
152.816373,1210,Raw,Registered,Well-known,6.0,64.0,PA,1144.0,normal
152.818946,290,Raw,Well-known,Registered,6.0,64.0,PA,224.0,normal
152.818946,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
152.8207,71,Raw,Well-known,Registered,6.0,64.0,PA,5.0,normal
152.822176,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
153.439763,1215,Raw,Registered,Well-known,6.0,64.0,PA,1149.0,normal
153.446721,295,Raw,Well-known,Registered,6.0,64.0,PA,229.0,normal
153.447357,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
153.692577,1259,Raw,Registered,Well-known,6.0,64.0,PA,1193.0,normal
153.698763,1294,Raw,Well-known,Registered,6.0,64.0,PA,1228.0,normal
153.699275,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
153.834316,1210,Raw,Registered,Well-known,6.0,64.0,PA,1144.0,normal
153.838564,290,Raw,Well-known,Registered,6.0,64.0,PA,224.0,normal
153.839092,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
153.842552,71,Raw,Well-known,Registered,6.0,64.0,PA,5.0,normal
153.842552,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
154.462654,1215,Raw,Registered,Well-known,6.0,64.0,PA,1149.0,normal
154.465219,295,Raw,Well-known,Registered,6.0,64.0,PA,229.0,normal
154.46643,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
154.711856,1259,Raw,Registered,Well-known,6.0,64.0,PA,1193.0,normal
154.716241,1295,Raw,Well-known,Registered,6.0,64.0,PA,1229.0,normal
154.716921,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
154.856238,1210,Raw,Registered,Well-known,6.0,64.0,PA,1144.0,normal
154.86242,295,Raw,Well-known,Registered,6.0,64.0,PA,229.0,normal
154.862728,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
155.432891,42,ARP,Dynamic_Private,Dynamic_Private,,,,,normal
155.435578,60,Padding,Dynamic_Private,Dynamic_Private,,,,,normal
155.482892,1215,Raw,Registered,Well-known,6.0,64.0,PA,1149.0,normal
155.494005,295,Raw,Well-known,Registered,6.0,64.0,PA,229.0,normal
155.494284,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
155.519962,60,Padding,Dynamic_Private,Dynamic_Private,,,,,normal
155.519993,42,ARP,Dynamic_Private,Dynamic_Private,,,,,normal
155.734304,1259,Raw,Registered,Well-known,6.0,64.0,PA,1193.0,normal
155.737612,1290,Raw,Well-known,Registered,6.0,64.0,PA,1224.0,normal
155.738081,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
155.74048,71,Raw,Well-known,Registered,6.0,64.0,PA,5.0,normal
155.740481,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
155.877877,1210,Raw,Registered,Well-known,6.0,64.0,PA,1144.0,normal
155.88033,295,Raw,Well-known,Registered,6.0,64.0,PA,229.0,normal
155.880331,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
156.499704,42,ARP,Dynamic_Private,Dynamic_Private,,,,,normal
156.499705,60,Padding,Dynamic_Private,Dynamic_Private,,,,,normal
156.517824,1215,Raw,Registered,Well-known,6.0,64.0,PA,1149.0,normal
156.523965,295,Raw,Well-known,Registered,6.0,64.0,PA,229.0,normal
156.524692,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
156.754273,1259,Raw,Registered,Well-known,6.0,64.0,PA,1193.0,normal
156.75806,1295,Raw,Well-known,Registered,6.0,64.0,PA,1229.0,normal
156.758801,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
156.904732,1210,Raw,Registered,Well-known,6.0,64.0,PA,1144.0,normal
156.908099,295,Raw,Well-known,Registered,6.0,64.0,PA,229.0,normal
156.908413,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
157.535621,1215,Raw,Registered,Well-known,6.0,64.0,PA,1149.0,normal
157.540958,290,Raw,Well-known,Registered,6.0,64.0,PA,224.0,normal
157.542092,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
157.542092,71,Raw,Well-known,Registered,6.0,64.0,PA,5.0,normal
157.543278,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
157.773551,1259,Raw,Registered,Well-known,6.0,64.0,PA,1193.0,normal
157.778347,1295,Raw,Well-known,Registered,6.0,64.0,PA,1229.0,normal
157.779185,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
157.922431,1210,Raw,Registered,Well-known,6.0,64.0,PA,1144.0,normal
157.92623,295,Raw,Well-known,Registered,6.0,64.0,PA,229.0,normal
157.92766,66,TCP,Registered,Well-known,6.0,64.0,A,0.0,normal
158.559235,1215,Raw,Registered,Well-known,6.0,64.0,PA,1149.0,normal
158.562454,295,Raw,Well-known,Registered,6.0,64.0,PA,229.0,normal
