timestamp,length,highest_layer,src_port,dst_port,protocol,ttl,tcp_flags,payload_length,label
102.712335,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.712335,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.712344,429,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.712344,1514,Raw,Registered,Well-known,17.0,64.0,,1472.0,attack
102.712344,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.712344,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.712344,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.712344,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.712344,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.712344,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.71235,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.71235,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.71235,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.71235,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.71235,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.71235,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.71235,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.71235,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.712355,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.712355,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.712355,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.712355,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.712355,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.712355,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.712355,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.712355,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.71236,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.71236,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.71236,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.71236,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.71236,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.71236,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.71236,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.71236,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.712367,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.712367,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.712367,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.712367,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.712367,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.712367,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.712367,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.712367,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.712375,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.712375,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.712375,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.712375,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.712375,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.712375,429,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.712375,1514,Raw,Registered,Well-known,17.0,64.0,,1472.0,attack
102.712375,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.712386,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
102.712386,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
