timestamp,length,highest_layer,src_port,dst_port,protocol,ttl,tcp_flags,payload_length,label
101.496581,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
101.496581,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
101.496581,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
101.496581,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
101.496581,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
101.496581,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
101.496581,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
101.496592,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
101.496592,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
101.496592,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
101.496592,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
101.496592,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
101.496592,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
101.496592,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
101.496592,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
101.496604,429,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
101.496604,1514,Raw,Registered,Well-known,17.0,64.0,,1472.0,attack
101.496604,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
101.496604,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
101.496604,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
101.496604,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
101.496604,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
101.496604,1514,Raw,Dynamic_Private,Dynamic_Private,17.0,64.0,,,attack
